timestamp,trend,predicted_trend,correct,confidence,price_enter,price_exit,reason,market_snapshot
2025-07-27 18:30:38.737263,up,up,1.0,0.698,119107.91,,from_58,{}
2025-07-27 18:35:38.737263,down,down,1.0,0.822,118101.41,,from_58,{}
2025-07-27 18:40:38.737263,down,down,1.0,0.855,120251.43,,from_58,{}
2025-07-27 18:45:38.737263,down,flat,0.0,0.802,119821.51,,from_58,{}
2025-07-27 18:50:38.737263,down,down,1.0,0.889,119301.12,,from_58,{}
2025-07-27 18:55:38.737263,up,up,1.0,0.84,119013.3,,from_58,{}
2025-07-27 19:00:38.737263,up,up,1.0,0.833,119370.61,,from_58,{}
2025-07-27 19:05:38.737263,down,down,1.0,0.692,120751.21,,from_58,{}
2025-07-27 19:10:38.737263,up,down,0.0,0.639,119792.05,,from_58,{}
2025-07-27 19:15:38.737263,up,up,1.0,0.872,119355.99,,from_58,{}
2025-07-27 19:20:38.737263,up,up,1.0,0.74,120537.49,,from_58,{}
2025-07-27 19:25:38.737263,up,up,1.0,0.801,118253.57,,from_58,{}
2025-07-27 19:30:38.737263,flat,flat,1.0,0.886,119431.06,,from_58,{}
2025-07-27 19:35:38.737263,flat,flat,1.0,0.691,118373.4,,from_58,{}
2025-07-27 19:40:38.737263,up,up,1.0,0.753,118715.46,,from_58,{}
2025-07-27 19:45:38.737263,flat,flat,1.0,0.711,120272.0,,from_58,{}
2025-07-27 19:50:38.737263,flat,flat,1.0,0.747,120183.55,,from_58,{}
2025-07-27 19:55:38.737263,up,flat,0.0,0.891,119923.35,,from_58,{}
2025-07-27 20:00:38.737263,up,down,0.0,0.73,119665.66,,from_58,{}
2025-07-27 20:05:38.737263,flat,up,0.0,0.738,120420.86,,from_58,{}
2025-07-27 20:10:38.737263,up,up,1.0,0.731,120780.34,,from_58,{}
2025-07-27 20:15:38.737263,down,down,1.0,0.702,120028.93,,from_58,{}
2025-07-27 20:20:38.737263,up,up,1.0,0.836,120734.5,,from_58,{}
2025-07-27 20:25:38.737263,flat,flat,1.0,0.853,120466.36,,from_58,{}
2025-07-27 20:30:38.737263,down,down,1.0,0.679,118714.69,,from_58,{}
2025-07-27 20:35:38.737263,down,down,1.0,0.682,118637.07,,from_58,{}
2025-07-27 20:40:38.737263,up,up,1.0,0.734,119104.64,,from_58,{}
2025-07-27 20:45:38.737263,flat,flat,1.0,0.88,118719.08,,from_58,{}
2025-07-27 20:50:38.737263,down,down,1.0,0.871,118023.71,,from_58,{}
2025-07-27 20:55:38.737263,down,down,1.0,0.899,118952.93,,from_58,{}
2025-07-27 21:00:38.737263,down,down,1.0,0.821,120300.72,,from_58,{}
2025-07-27 21:05:38.737263,flat,flat,1.0,0.704,119097.88,,from_58,{}
2025-07-27 21:10:38.737263,down,down,1.0,0.691,120693.87,,from_58,{}
2025-07-27 21:15:38.737263,flat,flat,1.0,0.84,119688.61,,from_58,{}
2025-07-27 21:20:38.737263,flat,flat,1.0,0.68,120830.44,,from_58,{}
2025-07-27 21:25:38.737263,flat,flat,1.0,0.816,120354.44,,from_58,{}
2025-07-27 21:30:38.737263,up,up,1.0,0.754,118556.6,,from_58,{}
2025-07-27 21:35:38.737263,flat,flat,1.0,0.722,118493.73,,from_58,{}
2025-07-27 21:40:38.737263,up,up,1.0,0.843,119937.46,,from_58,{}
2025-07-27 21:45:38.737263,up,up,1.0,0.824,119777.53,,from_58,{}
2025-07-27 21:50:38.737263,down,down,1.0,0.871,120832.61,,from_58,{}
2025-07-27 21:55:38.737263,up,up,1.0,0.813,118790.51,,from_58,{}
2025-07-27 22:00:38.737263,up,flat,0.0,0.887,119678.87,,from_58,{}
2025-07-27 22:05:38.737263,up,up,1.0,0.653,118694.46,,from_58,{}
2025-07-27 22:10:38.737263,flat,flat,1.0,0.831,118874.05,,from_58,{}
2025-07-27 22:15:38.737263,down,down,1.0,0.797,120198.95,,from_58,{}
2025-07-27 22:20:38.737263,down,down,1.0,0.926,120766.47,,from_58,{}
2025-07-27 22:25:38.737263,down,down,1.0,0.633,119514.7,,from_58,{}
2025-07-27 22:30:38.737263,up,up,1.0,0.693,120087.07,,from_58,{}
2025-07-27 22:35:38.737263,up,flat,0.0,0.742,118515.98,,from_58,{}
2025-07-27 22:40:38.737263,down,down,1.0,0.852,120676.91,,from_58,{}
2025-07-27 22:45:38.737263,down,down,1.0,0.863,120108.1,,from_58,{}
2025-07-27 22:50:38.737263,flat,down,0.0,0.661,119316.02,,from_58,{}
2025-07-27 22:55:38.737263,up,up,1.0,0.69,118176.99,,from_58,{}
2025-07-27 23:00:38.737263,flat,flat,1.0,0.832,118327.58,,from_58,{}
2025-07-27 23:05:38.737263,down,down,1.0,0.73,118413.16,,from_58,{}
2025-07-27 23:10:38.737263,up,up,1.0,0.859,119079.27,,from_58,{}
2025-07-27 23:15:38.737263,flat,flat,1.0,0.703,119510.87,,from_58,{}
2025-07-27 23:20:38.737263,flat,up,0.0,0.804,120844.78,,from_58,{}
2025-07-27 23:25:38.737263,flat,flat,1.0,0.741,120966.0,,from_58,{}
2025-07-27 23:30:38.737263,up,up,1.0,0.846,118113.24,,from_58,{}
2025-07-27 23:35:38.737263,up,up,1.0,0.884,120045.6,,from_58,{}
2025-07-27 23:40:38.737263,flat,flat,1.0,0.665,120177.41,,from_58,{}
2025-07-27 23:45:38.737263,flat,flat,1.0,0.872,119837.08,,from_58,{}
2025-07-27 23:50:38.737263,down,down,1.0,0.751,120757.79,,from_58,{}
2025-07-27 23:55:38.737263,up,up,1.0,0.686,120206.85,,from_58,{}
2025-07-28 00:00:38.737263,down,down,1.0,0.853,119545.63,,from_58,{}
2025-07-28 00:05:38.737263,down,down,1.0,0.648,119066.21,,from_58,{}
2025-07-28 00:10:38.737263,down,down,1.0,0.886,118526.29,,from_58,{}
2025-07-28 00:15:38.737263,up,up,1.0,0.706,118650.38,,from_58,{}
2025-07-28 00:20:38.737263,down,down,1.0,0.854,120710.07,,from_58,{}
2025-07-28 00:25:38.737263,up,up,1.0,0.89,119932.59,,from_58,{}
2025-07-28 00:30:38.737263,down,down,1.0,0.84,118441.63,,from_58,{}
2025-07-28 00:35:38.737263,down,flat,0.0,0.728,119162.66,,from_58,{}
2025-07-28 00:40:38.737263,down,down,1.0,0.722,119740.93,,from_58,{}
2025-07-28 00:45:38.737263,down,down,1.0,0.683,120661.94,,from_58,{}
2025-07-28 00:50:38.737263,down,down,1.0,0.685,120906.75,,from_58,{}
2025-07-28 00:55:38.737263,up,up,1.0,0.857,120763.8,,from_58,{}
2025-07-28 01:00:38.737263,flat,flat,1.0,0.907,119661.88,,from_58,{}
2025-07-28 01:05:38.737263,flat,flat,1.0,0.831,118416.92,,from_58,{}
2025-07-28 01:10:38.737263,flat,flat,1.0,0.873,118978.93,,from_58,{}
2025-07-28 01:15:38.737263,down,down,1.0,0.779,118258.01,,from_58,{}
2025-07-28 01:20:38.737263,down,down,1.0,0.735,119684.84,,from_58,{}
2025-07-28 01:25:38.737263,up,up,1.0,0.808,119708.1,,from_58,{}
2025-07-28 01:30:38.737263,flat,flat,1.0,0.806,118868.25,,from_58,{}
2025-07-28 01:35:38.737263,flat,flat,1.0,0.822,120546.01,,from_58,{}
2025-07-28 01:40:38.737263,flat,flat,1.0,0.644,120369.22,,from_58,{}
2025-07-28 01:45:38.737263,flat,flat,1.0,0.77,118054.04,,from_58,{}
2025-07-28 01:50:38.737263,flat,flat,1.0,0.901,120810.36,,from_58,{}
2025-07-28 01:55:38.737263,up,up,1.0,0.817,119962.78,,from_58,{}
2025-07-28 02:00:38.737263,up,flat,0.0,0.858,120324.53,,from_58,{}
2025-07-28 02:05:38.737263,up,flat,0.0,0.782,119629.44,,from_58,{}
2025-07-28 02:10:38.737263,down,down,1.0,0.643,118501.25,,from_58,{}
2025-07-28 02:15:38.737263,up,up,1.0,0.656,118623.7,,from_58,{}
2025-07-28 02:20:38.737263,flat,flat,1.0,0.69,119832.87,,from_58,{}
2025-07-28 02:25:38.737263,flat,flat,1.0,0.862,120926.06,,from_58,{}
2025-07-28 02:30:38.737263,flat,flat,1.0,0.801,120525.18,,from_58,{}
2025-07-28 02:35:38.737263,down,up,0.0,0.806,119625.85,,from_58,{}
2025-07-28 02:40:38.737263,flat,flat,1.0,0.715,119710.81,,from_58,{}
2025-07-28 02:45:38.737263,down,down,1.0,0.806,120431.88,,from_58,{}
2025-07-28 02:50:38.737263,flat,flat,1.0,0.877,119893.63,,from_58,{}
2025-07-28 02:55:38.737263,down,down,1.0,0.829,120406.17,,from_58,{}
2025-07-28 03:00:38.737263,up,up,1.0,0.655,119184.82,,from_58,{}
2025-07-28 03:05:38.737263,up,up,1.0,0.672,119197.21,,from_58,{}
2025-07-28 03:10:38.737263,flat,down,0.0,0.804,119572.46,,from_58,{}
2025-07-28 03:15:38.737263,flat,flat,1.0,0.71,118664.14,,from_58,{}
2025-07-28 03:20:38.737263,up,up,1.0,0.637,119191.04,,from_58,{}
2025-07-28 03:25:38.737263,down,down,1.0,0.868,119982.59,,from_58,{}
2025-07-28 03:30:38.737263,down,down,1.0,0.871,120499.23,,from_58,{}
2025-07-28 03:35:38.737263,flat,flat,1.0,0.859,120548.96,,from_58,{}
2025-07-28 03:40:38.737263,up,up,1.0,0.911,120222.31,,from_58,{}
2025-07-28 03:45:38.737263,down,down,1.0,0.831,119180.79,,from_58,{}
2025-07-28 03:50:38.737263,down,down,1.0,0.644,118913.45,,from_58,{}
2025-07-28 03:55:38.737263,up,up,1.0,0.948,120574.21,,from_58,{}
2025-07-28 04:00:38.737263,down,down,1.0,0.902,120219.59,,from_58,{}
2025-07-28 04:05:38.737263,down,down,1.0,0.931,120807.07,,from_58,{}
2025-07-28 04:10:38.737263,down,down,1.0,0.649,119114.95,,from_58,{}
2025-07-28 04:15:38.737263,down,down,1.0,0.799,120612.89,,from_58,{}
2025-07-28 04:20:38.737263,down,flat,0.0,0.655,118673.11,,from_58,{}
2025-07-28 04:25:38.737263,up,up,1.0,0.934,118958.32,,from_58,{}
2025-07-28 04:30:38.737263,up,flat,0.0,0.637,120620.12,,from_58,{}
2025-07-28 04:35:38.737263,flat,flat,1.0,0.949,119880.26,,from_58,{}
2025-07-28 04:40:38.737263,down,up,0.0,0.876,118577.02,,from_58,{}
2025-07-28 04:45:38.737263,down,down,1.0,0.825,118945.61,,from_58,{}
2025-07-28 04:50:38.737263,up,up,1.0,0.642,118903.97,,from_58,{}
2025-07-28 04:55:38.737263,flat,flat,1.0,0.849,118104.27,,from_58,{}
2025-07-28 05:00:38.737263,flat,flat,1.0,0.737,120414.78,,from_58,{}
2025-07-28 05:05:38.737263,down,down,1.0,0.883,120897.77,,from_58,{}
2025-07-28 05:10:38.737263,flat,flat,1.0,0.913,118008.63,,from_58,{}
2025-07-28 05:15:38.737263,flat,flat,1.0,0.716,118149.18,,from_58,{}
2025-07-28 05:20:38.737263,up,up,1.0,0.662,119754.42,,from_58,{}
2025-07-28 05:25:38.737263,flat,flat,1.0,0.888,119369.59,,from_58,{}
2025-07-28 05:30:38.737263,up,up,1.0,0.84,118356.78,,from_58,{}
2025-07-28 05:35:38.737263,up,up,1.0,0.766,118238.71,,from_58,{}
2025-07-28 05:40:38.737263,down,down,1.0,0.768,119680.71,,from_58,{}
2025-07-28 05:45:38.737263,down,down,1.0,0.803,120163.18,,from_58,{}
2025-07-28 05:50:38.737263,down,down,1.0,0.873,120658.4,,from_58,{}
2025-07-28 05:55:38.737263,down,down,1.0,0.838,118629.75,,from_58,{}
2025-07-28 06:00:38.737263,flat,flat,1.0,0.828,118639.21,,from_58,{}
2025-07-28 06:05:38.737263,up,up,1.0,0.639,119478.72,,from_58,{}
2025-07-28 06:10:38.737263,flat,flat,1.0,0.64,118314.27,,from_58,{}
2025-07-28 06:15:38.737263,flat,flat,1.0,0.93,120710.82,,from_58,{}
2025-07-28 06:20:38.737263,up,up,1.0,0.802,119719.9,,from_58,{}
2025-07-28 06:25:38.737263,down,down,1.0,0.829,120758.71,,from_58,{}
2025-07-28 06:30:38.737263,down,down,1.0,0.878,118421.74,,from_58,{}
2025-07-28 06:35:38.737263,down,down,1.0,0.749,119285.26,,from_58,{}
2025-07-28 06:40:38.737263,down,down,1.0,0.821,118891.55,,from_58,{}
2025-07-28 06:45:38.737263,up,down,0.0,0.85,120462.17,,from_58,{}
2025-07-28 06:50:38.737263,up,up,1.0,0.888,118073.15,,from_58,{}
2025-07-28 06:55:38.737263,flat,flat,1.0,0.739,119874.58,,from_58,{}
2025-07-28 07:00:38.737263,up,up,1.0,0.694,118091.62,,from_58,{}
2025-07-28 07:05:38.737263,up,up,1.0,0.77,120317.15,,from_58,{}
2025-07-28 07:10:38.737263,up,up,1.0,0.859,119403.49,,from_58,{}
2025-07-28 07:15:38.737263,down,down,1.0,0.881,118327.57,,from_58,{}
2025-07-28 07:20:38.737263,down,down,1.0,0.681,118659.67,,from_58,{}
2025-07-28 07:25:38.737263,flat,flat,1.0,0.86,118670.38,,from_58,{}
2025-07-28 07:30:38.737263,up,up,1.0,0.806,120675.24,,from_58,{}
2025-07-28 07:35:38.737263,up,up,1.0,0.742,120775.98,,from_58,{}
2025-07-28 07:40:38.737263,flat,flat,1.0,0.65,120095.98,,from_58,{}
2025-07-28 07:45:38.737263,down,down,1.0,0.664,118488.22,,from_58,{}
2025-07-28 07:50:38.737263,flat,flat,1.0,0.817,120201.59,,from_58,{}
2025-07-28 07:55:38.737263,down,down,1.0,0.849,119540.17,,from_58,{}
2025-07-28 08:00:38.737263,down,down,1.0,0.721,120342.25,,from_58,{}
2025-07-28 08:05:38.737263,flat,flat,1.0,0.84,120325.34,,from_58,{}
2025-07-28 08:10:38.737263,flat,flat,1.0,0.821,120203.18,,from_58,{}
2025-07-28 08:15:38.737263,flat,flat,1.0,0.851,118154.75,,from_58,{}
2025-07-28 08:20:38.737263,flat,flat,1.0,0.774,118572.25,,from_58,{}
2025-07-28 08:25:38.737263,down,down,1.0,0.919,118533.97,,from_58,{}
2025-07-28 08:30:38.737263,up,up,1.0,0.712,118094.81,,from_58,{}
2025-07-28 08:35:38.737263,up,up,1.0,0.905,118011.98,,from_58,{}
2025-07-28 08:40:38.737263,flat,up,0.0,0.826,120955.9,,from_58,{}
2025-07-28 08:45:38.737263,up,up,1.0,0.794,119470.4,,from_58,{}
2025-07-28 08:50:38.737263,down,down,1.0,0.795,118948.68,,from_58,{}
2025-07-28 08:55:38.737263,flat,flat,1.0,0.652,118928.82,,from_58,{}
2025-07-28 09:00:38.737263,flat,flat,1.0,0.772,120983.75,,from_58,{}
2025-07-28 09:05:38.737263,up,up,1.0,0.929,120184.87,,from_58,{}
2025-07-28 09:10:38.737263,down,down,1.0,0.775,119341.92,,from_58,{}
2025-07-28 09:15:38.737263,flat,flat,1.0,0.896,120456.0,,from_58,{}
2025-07-28 09:20:38.737263,down,down,1.0,0.821,119644.97,,from_58,{}
2025-07-28 09:25:38.737263,flat,flat,1.0,0.681,119147.09,,from_58,{}
2025-07-28 09:30:38.737263,up,up,1.0,0.782,120860.04,,from_58,{}
2025-07-28 09:35:38.737263,flat,flat,1.0,0.89,119590.3,,from_58,{}
2025-07-28 09:40:38.737263,flat,down,0.0,0.791,118270.75,,from_58,{}
2025-07-28 09:45:38.737263,up,up,1.0,0.894,120193.56,,from_58,{}
2025-07-28 09:50:38.737263,up,up,1.0,0.76,120287.13,,from_58,{}
2025-07-28 09:55:38.737263,up,up,1.0,0.921,119323.77,,from_58,{}
2025-07-28 10:00:38.737263,flat,flat,1.0,0.683,119272.14,,from_58,{}
2025-07-28 10:05:38.737263,flat,flat,1.0,0.874,118340.77,,from_58,{}
2025-07-28 10:10:38.737263,down,down,1.0,0.839,119481.26,,from_58,{}
2025-07-28 10:15:38.737263,flat,flat,1.0,0.652,119088.9,,from_58,{}
2025-07-28 10:20:38.737263,flat,flat,1.0,0.936,119540.53,,from_58,{}
2025-07-28 10:25:38.737263,up,up,1.0,0.757,118012.92,,from_58,{}
2025-07-28 10:30:38.737263,flat,flat,1.0,0.795,119383.61,,from_58,{}
2025-07-28 10:35:38.737263,flat,flat,1.0,0.751,118249.88,,from_58,{}
2025-07-28 10:40:38.737263,down,up,0.0,0.781,120963.37,,from_58,{}
2025-07-28 10:45:38.737263,down,down,1.0,0.772,119855.01,,from_58,{}
2025-07-28 10:50:38.737263,down,down,1.0,0.67,118876.63,,from_58,{}
2025-07-28 10:55:38.737263,flat,flat,1.0,0.725,118923.4,,from_58,{}
2025-07-28 11:00:38.737263,flat,flat,1.0,0.72,118426.5,,from_58,{}
2025-07-28 11:05:38.737263,down,down,1.0,0.932,119959.15,,from_58,{}
2025-07-28 11:10:38.737263,down,down,1.0,0.807,120818.91,,from_58,{}
2025-07-28 11:15:38.737263,down,down,1.0,0.927,118037.32,,from_58,{}
2025-07-28 11:20:38.737263,flat,flat,1.0,0.825,118567.57,,from_58,{}
2025-07-28 11:25:38.737263,down,down,1.0,0.854,119650.6,,from_58,{}
2025-07-28 11:30:38.737263,down,down,1.0,0.646,120690.7,,from_58,{}
2025-07-28 11:35:38.737263,up,up,1.0,0.847,118198.83,,from_58,{}
2025-07-28 11:40:38.737263,down,down,1.0,0.644,119518.85,,from_58,{}
2025-07-28 11:45:38.737263,up,up,1.0,0.759,119716.38,,from_58,{}
2025-07-28 11:50:38.737263,flat,flat,1.0,0.787,119889.43,,from_58,{}
2025-07-28 11:55:38.737263,up,up,1.0,0.667,119214.69,,from_58,{}
2025-07-28 12:00:38.737263,down,down,1.0,0.752,119980.2,,from_58,{}
2025-07-28 12:05:38.737263,flat,flat,1.0,0.884,120614.04,,from_58,{}
2025-07-28 12:10:38.737263,flat,flat,1.0,0.879,119669.65,,from_58,{}
2025-07-28 12:15:38.737263,down,down,1.0,0.745,118915.15,,from_58,{}
2025-07-28 12:20:38.737263,down,down,1.0,0.718,118639.2,,from_58,{}
2025-07-28 12:25:38.737263,up,up,1.0,0.713,120158.44,,from_58,{}
2025-07-28 12:30:38.737263,up,up,1.0,0.827,120664.74,,from_58,{}
2025-07-28 12:35:38.737263,up,down,0.0,0.638,119907.6,,from_58,{}
2025-07-28 12:40:38.737263,down,down,1.0,0.944,119975.65,,from_58,{}
2025-07-28 12:45:38.737263,up,down,0.0,0.832,119352.66,,from_58,{}
2025-07-28 12:50:38.737263,flat,down,0.0,0.865,119629.56,,from_58,{}
2025-07-28 12:55:38.737263,down,down,1.0,0.802,118620.53,,from_58,{}
2025-07-28 13:00:38.737263,down,down,1.0,0.851,119149.56,,from_58,{}
2025-07-28 13:05:38.737263,up,up,1.0,0.891,118452.92,,from_58,{}
2025-07-28 13:10:38.737263,down,down,1.0,0.895,120470.78,,from_58,{}
2025-07-28 13:15:38.737263,down,flat,0.0,0.683,118944.96,,from_58,{}
2025-07-28 13:20:38.737263,up,up,1.0,0.847,118109.7,,from_58,{}
2025-07-28 13:25:38.737263,down,down,1.0,0.761,120792.95,,from_58,{}
2025-07-28 13:30:38.737263,flat,flat,1.0,0.932,119588.74,,from_58,{}
2025-07-28 13:35:38.737263,flat,flat,1.0,0.822,119575.7,,from_58,{}
2025-07-28 13:40:38.737263,flat,flat,1.0,0.731,120614.03,,from_58,{}
2025-07-28 13:45:38.737263,flat,flat,1.0,0.93,119176.22,,from_58,{}
2025-07-28 13:50:38.737263,up,flat,0.0,0.656,118355.5,,from_58,{}
2025-07-28 13:55:38.737263,down,down,1.0,0.718,118135.68,,from_58,{}
2025-07-28 14:00:38.737263,up,up,1.0,0.815,119734.2,,from_58,{}
2025-07-28 14:05:38.737263,flat,flat,1.0,0.654,120565.09,,from_58,{}
2025-07-28 14:10:38.737263,up,down,0.0,0.806,118069.95,,from_58,{}
2025-07-28 14:15:38.737263,up,down,0.0,0.84,120753.83,,from_58,{}
2025-07-28 14:20:38.737263,up,up,1.0,0.83,120366.8,,from_58,{}
2025-07-28 14:25:38.737263,flat,flat,1.0,0.655,120639.85,,from_58,{}
2025-07-28 14:30:38.737263,up,up,1.0,0.946,118678.05,,from_58,{}
2025-07-28 14:35:38.737263,down,up,0.0,0.949,118062.23,,from_58,{}
2025-07-28 14:40:38.737263,flat,flat,1.0,0.792,120603.77,,from_58,{}
2025-07-28 14:45:38.737263,up,up,1.0,0.681,120105.88,,from_58,{}
2025-07-28 14:50:38.737263,flat,flat,1.0,0.77,119957.54,,from_58,{}
2025-07-28 14:55:38.737263,flat,flat,1.0,0.862,118285.25,,from_58,{}
2025-07-28 15:00:38.737263,flat,flat,1.0,0.661,120758.88,,from_58,{}
2025-07-28 15:05:38.737263,up,up,1.0,0.915,118686.02,,from_58,{}
2025-07-28 15:10:38.737263,down,down,1.0,0.632,118001.15,,from_58,{}
2025-07-28 15:15:38.737263,down,down,1.0,0.866,118838.64,,from_58,{}
2025-07-28 15:20:38.737263,down,down,1.0,0.751,118690.61,,from_58,{}
2025-07-28 15:25:38.737263,flat,flat,1.0,0.77,120003.51,,from_58,{}
2025-07-28 15:30:38.737263,flat,flat,1.0,0.946,120688.38,,from_58,{}
2025-07-28 15:35:38.737263,down,down,1.0,0.657,118619.86,,from_58,{}
2025-07-28 15:40:38.737263,down,down,1.0,0.752,119403.56,,from_58,{}
2025-07-28 15:45:38.737263,flat,flat,1.0,0.833,120524.68,,from_58,{}
2025-07-28 15:50:38.737263,down,down,1.0,0.712,119179.56,,from_58,{}
2025-07-28 15:55:38.737263,down,down,1.0,0.825,118308.24,,from_58,{}
2025-07-28 16:00:38.737263,flat,flat,1.0,0.764,118374.83,,from_58,{}
2025-07-28 16:05:38.737263,down,up,0.0,0.685,120065.18,,from_58,{}
2025-07-28 16:10:38.737263,flat,flat,1.0,0.667,118891.34,,from_58,{}
2025-07-28 16:15:38.737263,down,down,1.0,0.879,120604.21,,from_58,{}
2025-07-28 16:20:38.737263,down,down,1.0,0.937,120132.07,,from_58,{}
2025-07-28 16:25:38.737263,flat,down,0.0,0.795,118790.28,,from_58,{}
2025-07-28 16:30:38.737263,flat,flat,1.0,0.777,120335.14,,from_58,{}
2025-07-28 16:35:38.737263,flat,flat,1.0,0.874,118742.41,,from_58,{}
2025-07-28 16:40:38.737263,flat,flat,1.0,0.776,118979.34,,from_58,{}
2025-07-28 16:45:38.737263,up,up,1.0,0.728,120058.72,,from_58,{}
2025-07-28 16:50:38.737263,up,up,1.0,0.754,120779.62,,from_58,{}
2025-07-28 16:55:38.737263,flat,flat,1.0,0.668,120399.26,,from_58,{}
2025-07-28 17:00:38.737263,up,flat,0.0,0.633,119181.93,,from_58,{}
2025-07-28 17:05:38.737263,down,down,1.0,0.842,120670.77,,from_58,{}
2025-07-28 17:10:38.737263,up,up,1.0,0.755,118888.87,,from_58,{}
2025-07-28 17:15:38.737263,down,flat,0.0,0.779,118424.25,,from_58,{}
2025-07-28 17:20:38.737263,flat,flat,1.0,0.814,119936.47,,from_58,{}
2025-07-28 17:25:38.737263,down,down,1.0,0.93,118897.61,,from_58,{}
2025-07-28 17:30:38.737263,flat,flat,1.0,0.939,118269.52,,from_58,{}
2025-07-28 17:35:38.737263,flat,flat,1.0,0.938,120896.61,,from_58,{}
2025-07-28 17:40:38.737263,flat,flat,1.0,0.775,118123.91,,from_58,{}
2025-07-28 17:45:38.737263,flat,flat,1.0,0.783,118566.78,,from_58,{}
2025-07-28 17:50:38.737263,flat,flat,1.0,0.812,119576.26,,from_58,{}
2025-07-28 17:55:38.737263,down,down,1.0,0.757,119409.09,,from_58,{}
2025-07-28 18:00:38.737263,down,up,0.0,0.89,120878.84,,from_58,{}
2025-07-28 18:05:38.737263,flat,flat,1.0,0.863,120478.14,,from_58,{}
2025-07-28 18:10:38.737263,up,up,1.0,0.663,119708.89,,from_58,{}
2025-07-28 18:15:38.737263,flat,flat,1.0,0.835,119460.82,,from_58,{}
2025-07-28 18:20:38.737263,up,up,1.0,0.925,119691.49,,from_58,{}
2025-07-28 18:25:38.737263,flat,flat,1.0,0.889,118692.87,,from_58,{}
2025-07-28 18:30:38.737263,flat,flat,1.0,0.662,118230.32,,from_58,{}
2025-07-28 18:35:38.737263,flat,flat,1.0,0.916,118338.31,,from_58,{}
2025-07-28 18:40:38.737263,flat,flat,1.0,0.805,120931.13,,from_58,{}
2025-07-28 18:45:38.737263,up,flat,0.0,0.77,118977.99,,from_58,{}
2025-07-28 18:50:38.737263,up,up,1.0,0.923,120212.41,,from_58,{}
2025-07-28 18:55:38.737263,up,up,1.0,0.739,118691.0,,from_58,{}
2025-07-28 19:00:38.737263,down,down,1.0,0.735,118232.89,,from_58,{}
2025-07-28 19:05:38.737263,up,up,1.0,0.834,118171.32,,from_58,{}
2025-07-28 19:10:38.737263,up,up,1.0,0.902,119021.88,,from_58,{}
2025-07-28 19:15:38.737263,flat,flat,1.0,0.806,120337.29,,from_58,{}
2025-07-28 19:20:38.737263,up,up,1.0,0.786,120944.11,,from_58,{}
2025-07-28 19:25:38.737263,down,down,1.0,0.947,118976.95,,from_58,{}
2025-07-28 19:30:38.737263,up,up,1.0,0.84,119259.96,,from_58,{}
2025-07-28 19:35:38.737263,flat,up,0.0,0.668,118243.33,,from_58,{}
2025-07-28 19:40:38.737263,up,up,1.0,0.928,119561.86,,from_58,{}
2025-07-28 19:45:38.737263,up,down,0.0,0.71,118663.77,,from_58,{}
2025-07-28 19:50:38.737263,up,up,1.0,0.794,119627.05,,from_58,{}
2025-07-28 19:55:38.737263,down,down,1.0,0.775,120375.22,,from_58,{}
2025-07-28 20:00:38.737263,down,up,0.0,0.657,120556.39,,from_58,{}
2025-07-28 20:05:38.737263,up,down,0.0,0.715,118157.77,,from_58,{}
2025-07-28 20:10:38.737263,up,up,1.0,0.742,120668.07,,from_58,{}
2025-07-28 20:15:38.737263,up,up,1.0,0.696,120443.67,,from_58,{}
2025-07-28 20:20:38.737263,up,up,1.0,0.906,120473.29,,from_58,{}
2025-07-28 20:25:38.737263,flat,flat,1.0,0.841,120944.18,,from_58,{}
2025-07-28 20:30:38.737263,down,down,1.0,0.927,119934.08,,from_58,{}
2025-07-28 20:35:38.737263,up,up,1.0,0.762,118456.36,,from_58,{}
2025-07-28 20:40:38.737263,down,up,0.0,0.858,120833.03,,from_58,{}
2025-07-28 20:45:38.737263,down,down,1.0,0.773,119941.45,,from_58,{}
2025-07-28 20:50:38.737263,flat,flat,1.0,0.785,119430.56,,from_58,{}
2025-07-28 20:55:38.737263,flat,down,0.0,0.845,119601.82,,from_58,{}
2025-07-28 21:00:38.737263,up,up,1.0,0.851,119395.36,,from_58,{}
2025-07-28 21:05:38.737263,flat,flat,1.0,0.799,120128.86,,from_58,{}
2025-07-28 21:10:38.737263,down,down,1.0,0.905,119842.1,,from_58,{}
2025-07-28 21:15:38.737263,flat,up,0.0,0.855,118537.81,,from_58,{}
2025-07-28 21:20:38.737263,up,up,1.0,0.836,120309.74,,from_58,{}
2025-07-28 21:25:38.737263,flat,flat,1.0,0.689,120398.86,,from_58,{}
2025-07-28 21:30:38.737263,down,down,1.0,0.675,119545.5,,from_58,{}
2025-07-28 21:35:38.737263,down,down,1.0,0.735,118412.62,,from_58,{}
2025-07-28 21:40:38.737263,flat,flat,1.0,0.939,118713.93,,from_58,{}
2025-07-28 21:45:38.737263,flat,flat,1.0,0.866,120105.27,,from_58,{}
2025-07-28 21:50:38.737263,flat,flat,1.0,0.696,120290.45,,from_58,{}
2025-07-28 21:55:38.737263,up,up,1.0,0.83,120588.59,,from_58,{}
2025-07-28 22:00:38.737263,down,down,1.0,0.66,118914.93,,from_58,{}
2025-07-28 22:05:38.737263,down,down,1.0,0.8,120739.84,,from_58,{}
2025-07-28 23:23:44.872129,flat,flat,1.0,0.7926253687315635,118021.0,,from_58,{}
2025-07-28 23:28:46.233006,flat,flat,1.0,0.7926253687315634,118067.0,,from_58,{}
